case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action
0,0,detector_conditioned_extract,265,the area enclosed by hysteresis loop is a measure of,energy loss,energy loss,Energy,Energy,0.5524206429099043,0.5545115717997153,0.0020909288898109946,True,True,0.818706214427948,0.07734997570514679,0.818706214427948,0.07734997570514679,entailed,entailed,already_correct,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,0,detector_conditioned_extract,461,when did the smoking ban in public places start,1995,1995,2007,2007,0.0,0.0,0.0,False,False,0.010806708596646786,0.9793673157691956,0.010806708596646786,0.9793673157691956,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,338,who's the guy in call me maybe,Holden Nowell,Holden Nowell,Justin Bieber,Justin Bieber,0.0,0.0,0.0,False,False,0.009364308789372444,0.9779685139656067,0.009364308789372444,0.9779685139656067,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,302,what is the largest magnitude earthquake that has occurred in the pacific northwest,The 1700 Cascadia earthquake,The 1700 Cascadia earthquake,Cascadia,Cascadia,0.6243517144024372,0.6276971767097712,0.003345462307334013,False,False,0.7853443622589111,0.08790542185306549,0.7853443622589111,0.08790542185306549,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,0,detector_conditioned_extract,136,where does patience is a virtue come from,"""Psychomachia,"" an epic poem written in the fifth century.","""Psychomachia,"" an epic poem written in the fifth century.",Bible,Bible,0.0,0.0,0.0,False,False,0.009255723096430302,0.969918429851532,0.009255723096430302,0.969918429851532,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,180,who sings the original windmills of your mind,Noel Harrison,Noel Harrison,Groovy,Groovy,0.09010753724724055,0.0919507659971714,0.0018432287499308558,False,False,0.31476667523384094,0.1710791289806366,0.31476667523384094,0.1710791289806366,neutral,neutral,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,378,when was the first episode of scooby doo,"September 13, 1969","September 13, 1969",1969,1969,0.7967219112813473,0.7987344740331173,0.002012562751769975,False,False,0.9408456683158875,0.009646076709032059,0.9408456683158875,0.009646076709032059,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,362,when was last time bayern munich won champions league,2000–01,2000–01,2014,2014,0.0,0.0,0.0,False,False,0.013104965910315514,0.9745813012123108,0.013104965910315514,0.9745813012123108,contradict,contradict,still_wrong,force_extract_rerank
1,0,detector_conditioned_extract,192,what type of business is chamber of commerce,a form of business network,a form of business network,Business advocacy,Business organization,0.06275199822017126,0.49411631983305737,0.4313643216128861,False,False,0.3553937077522278,0.314727783203125,0.656531572341919,0.13424928486347198,neutral,entailed,still_wrong,force_extract_rerank
1,0,detector_conditioned_extract,590,what is an international system in international relations,"the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global","the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global",United Nations,global arena,0.07945990106090903,0.5010652786649933,0.42160537760408423,False,False,0.08248255401849747,0.09574222564697266,0.8874895572662354,0.010583308525383472,neutral,entailed,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,201,where did you go to drink during prohibition,Speakeasies,Speakeasies,Speakeasy,Speakeasy,0.5875392791256309,0.5975163463875651,0.009977067261934258,False,False,0.869550883769989,0.06146463006734848,0.869550883769989,0.06146463006734848,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,292,who is the current cruiserweight champion in wwe,"Cedric Alexander,","Cedric Alexander,",Kofi Kingston,Kofi Kingston,0.0,0.0,0.0,False,False,0.003995531238615513,0.9906535744667053,0.003995531238615513,0.9906535744667053,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,703,where does blonde hair green eyes come from,a low concentration in pigmentation,a low concentration in pigmentation,Genetics,Genetics,0.022615514881908896,0.023469120264053345,0.0008536053821444484,False,False,0.1302485316991806,0.3826543986797333,0.1302485316991806,0.3826543986797333,neutral,neutral,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,631,where was the deer hunter hunting scene filmed,Mount Baker-Snoqualmie National Forest,Mount Baker-Snoqualmie National Forest,Minnesota,Minnesota,0.03126360476016998,0.03794044256210327,0.006676837801933289,False,False,0.3769994080066681,0.31029778718948364,0.3769994080066681,0.31029778718948364,neutral,neutral,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,262,christmas though a christian holiday began as a celebration of,pre-Christian festivals that were celebrated around the winter solstice,pre-Christian festivals that were celebrated around the winter solstice,Winter,winter solstice,0.46257277213735515,0.5905255859868538,0.12795281384949864,False,False,0.7964228987693787,0.043848857283592224,0.9213814735412598,0.007657184265553951,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri Station,Himadri,Himadri,0.653952388005952,0.653952388005952,0.0,True,True,0.8458517789840698,0.06934938579797745,0.8458517789840698,0.06934938579797745,entailed,entailed,already_correct,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,273,how tall is the tallest building in las vegas,The Drew Las Vegas,The Drew Las Vegas,Bellagio,Bellagio,0.0,0.0,0.0,False,False,0.03567534312605858,0.8656747937202454,0.03567534312605858,0.8656747937202454,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,94,who dies in the lost city of z,Manley,Manley,Zorn,Zorn,0.0,0.0,0.0,False,False,0.03701541945338249,0.9418131113052368,0.03701541945338249,0.9418131113052368,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,657,the value in the null hypothesis comes from​ what,defined so that the probability of occurrence of a more extreme value is small under the null hypothesis (usually in,defined so that the probability of occurrence of a more extreme value is small under the null hypothesis (usually in,Null hypothesis,Null hypothesis,0.49920425836250865,0.49957605672322897,0.00037179836072032124,False,False,0.8499478697776794,0.030805464833974838,0.8499478697776794,0.030805464833974838,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,0,detector_conditioned_extract,346,when does the nba season end this year,"April 11, 2018","April 11, 2018",June,June,0.0,0.0,0.0,False,False,0.006168577820062637,0.983578085899353,0.006168577820062637,0.983578085899353,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,453,where does the chinatown bus stop in nyc,Forsyth Street at the foot of the Manhattan Bridge in the Little Fuzhou neighborhood within Manhattan's Chinatown,Forsyth Street at the foot of the Manhattan Bridge in the Little Fuzhou neighborhood within Manhattan's Chinatown,Canal St,Canal St,0.0,0.0,0.0,False,False,0.015963951125741005,0.9706943035125732,0.015963951125741005,0.9706943035125732,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,169,how did leo dalton die in silent witness,in an explosion,in an explosion,Killed,Killed,0.25760676544159655,0.2579319286160171,0.00032516317442055076,False,False,0.4662306308746338,0.05928212031722069,0.4662306308746338,0.05928212031722069,neutral,neutral,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base
0,0,detector_conditioned_extract,632,when did are you smarter than a 5th grader first air,"began on February 27, 2007","began on February 27, 2007",1999,1999,0.0,0.0,0.0,False,False,0.024816252291202545,0.9599351286888123,0.024816252291202545,0.9599351286888123,contradict,contradict,still_wrong,force_extract_rerank
1,0,detector_conditioned_extract,489,when does closure of the ductus arteriosus occur,birth,birth,After birth,occurs at birth,0.3792538147171338,0.7131719586485996,0.3339181439314658,True,True,0.4977587163448334,0.16458868980407715,0.7895687818527222,0.007646131329238415,neutral,entailed,already_correct,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,299,what city was zeus the patron god of,Elis,Elis,Mount Olympus,Mount Olympus,0.0,0.0,0.0,False,False,0.1414266973733902,0.6407197713851929,0.1414266973733902,0.6407197713851929,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,651,where is south pole located on a map,on the continent of Antarctica,on the continent of Antarctica,Antarctica,Antarctica,0.7472455479266743,0.7494240451666216,0.0021784972399473412,False,False,0.9308547377586365,0.013350177556276321,0.9308547377586365,0.013350177556276321,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
1,0,detector_conditioned_extract,350,when did holland become involved in world war 2,10 May 1940,10 May 1940,War II,1940,0.2360898155719042,0.7635807864740491,0.5274909709021449,False,False,0.3836830258369446,0.03418777883052826,0.9123294949531555,0.009388442151248455,neutral,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,496,when did the second it movie come out,"September 6, 2019","September 6, 2019",2017,2017,0.0,0.0,0.0,False,False,0.031836483627557755,0.9299042820930481,0.031836483627557755,0.9299042820930481,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,The Passing of Mr. Quinn,Orient Express,Orient Express,0.0,0.0,0.0,False,False,0.09120599925518036,0.6465768218040466,0.09120599925518036,0.6465768218040466,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,258,what is the function of the pericardial sac,Sets heart in mediastinum and limits its motion,Sets heart in mediastinum and limits its motion,Protects heart,Protects heart,0.49216915951110424,0.4923317256267183,0.000162566115614049,False,False,0.7685957551002502,0.0038230963982641697,0.7685957551002502,0.0038230963982641697,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,197,where does the red wolf live in the world,the southeastern United States,the southeastern United States,North America,North America,0.3210322907567025,0.3210322907567025,0.0,False,False,0.49692949652671814,0.16217947006225586,0.49692949652671814,0.16217947006225586,neutral,neutral,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,425,is coca cola a public or private company,Public,Public,public company,public company,0.596518200110489,0.596518200110489,0.0,True,True,0.4922698140144348,0.006642753724008799,0.4922698140144348,0.006642753724008799,neutral,neutral,already_correct,strict_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,6,state the position of india in terms of population size,second,second,Second,Second,0.9292854378838091,0.9329052033741027,0.003619765490293525,True,True,0.9602605700492859,0.008188491687178612,0.9602605700492859,0.008188491687178612,entailed,entailed,already_correct,keep_high_conf
0,0,detector_conditioned_extract,49,who was the first president of the constituent assembly,Dr. Rajendra Prasad,Dr. Rajendra Prasad,Jawaharlal Nehru,Jawaharlal Nehru,0.0,0.0,0.0,False,False,0.008627330884337425,0.9737711548805237,0.008627330884337425,0.9737711548805237,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,59,what breed of cat has spots and stripes,tabby,tabby,Bengal,Bengal,0.12441675625741482,0.12820725962519647,0.003790503367781653,False,False,0.4069473147392273,0.17705032229423523,0.4069473147392273,0.17705032229423523,neutral,neutral,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,82,when was the first australian prime minister elected,Sir Edmund Barton,Sir Edmund Barton,1901,1901,0.04365977291017771,0.045607298612594604,0.001947525702416894,False,False,0.10245078057050705,0.271963506937027,0.10245078057050705,0.271963506937027,neutral,neutral,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,at noon on the 20th day of January,January 20th,January 20th,0.7948318494274282,0.7950058502197499,0.00017400079232166021,False,False,0.9703647494316101,0.001509997178800404,0.9703647494316101,0.001509997178800404,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank
0,0,detector_conditioned_extract,711,who plays young voldemort in the half blood prince,Hero Beauregard Fiennes-Tiffin,Hero Beauregard Fiennes-Tiffin,Tom Riley,Tom Riley,0.0,0.0,0.0,False,False,0.005064563825726509,0.9893529415130615,0.005064563825726509,0.9893529415130615,contradict,contradict,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,153,criminal minds episode where jj becomes a profiler,The season seven premiere,The season seven premiere,The Fight,The Fight,0.04629800685991843,0.04758009513219198,0.0012820882722735516,False,False,0.18657734990119934,0.4791290760040283,0.18657734990119934,0.4791290760040283,neutral,neutral,still_wrong,force_extract_rerank
0,0,detector_conditioned_extract,261,who sings the wizards of waverly place theme song,Selena Gomez,Selena Gomez,Selena Gomez,Selena Gomez,0.8985840940754861,0.8990433518216014,0.0004592577461153269,True,True,0.9255441427230835,0.02440134435892105,0.9255441427230835,0.02440134435892105,entailed,entailed,already_correct,keep_high_conf
